GeoFips,GeoName,LineCode,Description,2019
94000,Plains,22,        Other transportation equipment manufacturing,(NA)
94000,Plains,23,        Furniture and related product manufacturing,(NA)
94000,Plains,24,        Miscellaneous manufacturing,(NA)
94000,Plains,25,      Nondurable goods manufacturing,69311.5
94000,Plains,26,        Food and beverage and tobacco product manufacturing,(NA)
94000,Plains,27,        Textile mills and textile product mills,(NA)
94000,Plains,28,"        Apparel, leather, and allied product manufacturing",(NA)
94000,Plains,29,        Paper manufacturing,(NA)
94000,Plains,30,        Printing and related support activities,(NA)
94000,Plains,31,        Petroleum and coal products manufacturing,(NA)
94000,Plains,32,        Chemical manufacturing,(NA)
94000,Plains,33,        Plastics and rubber products manufacturing,(NA)
94000,Plains,34,    Wholesale trade,78215.1
94000,Plains,35,    Retail trade,70552.7
94000,Plains,36,    Transportation and warehousing,43094.6
94000,Plains,37,      Air transportation,(NA)
94000,Plains,38,      Rail transportation,(NA)
94000,Plains,39,      Water transportation,(NA)
94000,Plains,40,      Truck transportation,(NA)
94000,Plains,41,      Transit and ground passenger transportation,(NA)
94000,Plains,42,      Pipeline transportation,(NA)
94000,Plains,43,      Other transportation and support activities,(NA)
94000,Plains,44,      Warehousing and storage,(NA)
94000,Plains,45,    Information,47988.8
94000,Plains,46,      Publishing industries (except Internet),(NA)
94000,Plains,47,      Motion picture and sound recording industries,(NA)
94000,Plains,48,      Broadcasting (except Internet) and telecommunications,(NA)
94000,Plains,49,"      Data processing, hosting, and other information services",(NA)
94000,Plains,50,"    Finance, insurance, real estate, rental, and leasing",217199.6
94000,Plains,51,      Finance and insurance,93577.9
94000,Plains,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
94000,Plains,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
94000,Plains,54,        Insurance carriers and related activities,(NA)
94000,Plains,55,"        Funds, trusts, and other financial vehicles",(NA)
94000,Plains,56,      Real estate and rental and leasing,123578.5
94000,Plains,57,        Real estate,(NA)
94000,Plains,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
94000,Plains,59,    Professional and business services,137706
94000,Plains,60,"      Professional, scientific, and technical services",70498.7
94000,Plains,61,        Legal services,(NA)
94000,Plains,62,        Computer systems design and related services,(NA)
94000,Plains,63,"        Miscellaneous professional, scientific, and technical services",(NA)
94000,Plains,64,      Management of companies and enterprises,38248.9
94000,Plains,65,      Administrative and support and waste management and remediation services,29375.1
94000,Plains,66,        Administrative and support services,(NA)
94000,Plains,67,        Waste management and remediation services,(NA)
94000,Plains,68,"    Educational services, health care, and social assistance",111555
94000,Plains,69,      Educational services,10613
94000,Plains,70,      Health care and social assistance,101048.6
94000,Plains,71,        Ambulatory health care services,(NA)
94000,Plains,72,        Hospitals,(NA)
94000,Plains,73,        Nursing and residential care facilities,(NA)
94000,Plains,74,        Social assistance,(NA)
94000,Plains,75,"    Arts, entertainment, recreation, accommodation, and food services",35742.5
94000,Plains,76,"      Arts, entertainment, and recreation",9346.3
94000,Plains,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
94000,Plains,78,"        Amusement, gambling, and recreation industries",(NA)
94000,Plains,79,      Accommodation and food services,26405.4
94000,Plains,80,        Accommodation,(NA)
94000,Plains,81,        Food services and drinking places,(NA)
94000,Plains,82,    Other services (except government and government enterprises),23042.1
94000,Plains,83,  Government and government enterprises,125311.1
94000,Plains,84,    Federal civilian,(NA)
94000,Plains,85,    Military,(NA)
94000,Plains,86,    State and local,(NA)
94000,Plains,,Addenda:,
94000,Plains,87,Natural resources and mining,67378.8
94000,Plains,88,Trade,148676.6
94000,Plains,89,Transportation and utilities,64651.3
94000,Plains,91,Private goods-producing industries 2/,264761.6
94000,Plains,92,Private services-providing industries 3/,784882.9
95000,Southeast,1,All industry total,3959844.1
95000,Southeast,2,  Private industries,3465292.6
95000,Southeast,3,"    Agriculture, forestry, fishing and hunting",38616.1
95000,Southeast,4,      Farms,(NA)
95000,Southeast,5,"      Forestry, fishing, and related activities",(NA)
95000,Southeast,6,"    Mining, quarrying, and oil and gas extraction",47257.3
95000,Southeast,7,      Oil and gas extraction,(NA)
95000,Southeast,8,      Mining (except oil and gas),(NA)
95000,Southeast,9,      Support activities for mining,(NA)
95000,Southeast,10,    Utilities,70512.7
95000,Southeast,11,    Construction,150179.6
95000,Southeast,12,    Manufacturing,491534.2
95000,Southeast,13,      Durable goods manufacturing,243817.4
95000,Southeast,14,        Wood product manufacturing,(NA)
95000,Southeast,15,        Nonmetallic mineral product manufacturing,(NA)
95000,Southeast,16,        Primary metal manufacturing,(NA)
95000,Southeast,17,        Fabricated metal product manufacturing,(NA)
95000,Southeast,18,        Machinery manufacturing,(NA)
95000,Southeast,19,        Computer and electronic product manufacturing,(NA)
95000,Southeast,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
95000,Southeast,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
95000,Southeast,22,        Other transportation equipment manufacturing,(NA)
95000,Southeast,23,        Furniture and related product manufacturing,(NA)
95000,Southeast,24,        Miscellaneous manufacturing,(NA)
95000,Southeast,25,      Nondurable goods manufacturing,247231.4
95000,Southeast,26,        Food and beverage and tobacco product manufacturing,(NA)
95000,Southeast,27,        Textile mills and textile product mills,(NA)
95000,Southeast,28,"        Apparel, leather, and allied product manufacturing",(NA)
95000,Southeast,29,        Paper manufacturing,(NA)
95000,Southeast,30,        Printing and related support activities,(NA)
95000,Southeast,31,        Petroleum and coal products manufacturing,(NA)
95000,Southeast,32,        Chemical manufacturing,(NA)
95000,Southeast,33,        Plastics and rubber products manufacturing,(NA)
95000,Southeast,34,    Wholesale trade,253636.9
95000,Southeast,35,    Retail trade,268362.4
95000,Southeast,36,    Transportation and warehousing,125160.8
95000,Southeast,37,      Air transportation,(NA)
95000,Southeast,38,      Rail transportation,(NA)
95000,Southeast,39,      Water transportation,(NA)
95000,Southeast,40,      Truck transportation,(NA)
95000,Southeast,41,      Transit and ground passenger transportation,(NA)
95000,Southeast,42,      Pipeline transportation,(NA)
95000,Southeast,43,      Other transportation and support activities,(NA)
95000,Southeast,44,      Warehousing and storage,(NA)
95000,Southeast,45,    Information,191881.5
95000,Southeast,46,      Publishing industries (except Internet),(NA)
95000,Southeast,47,      Motion picture and sound recording industries,(NA)
95000,Southeast,48,      Broadcasting (except Internet) and telecommunications,(NA)
95000,Southeast,49,"      Data processing, hosting, and other information services",(NA)
95000,Southeast,50,"    Finance, insurance, real estate, rental, and leasing",705273.3
95000,Southeast,51,      Finance and insurance,211303.3
95000,Southeast,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
95000,Southeast,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
95000,Southeast,54,        Insurance carriers and related activities,(NA)
95000,Southeast,55,"        Funds, trusts, and other financial vehicles",(NA)
95000,Southeast,56,      Real estate and rental and leasing,494553.1
95000,Southeast,57,        Real estate,(NA)
95000,Southeast,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
95000,Southeast,59,    Professional and business services,527039.9
95000,Southeast,60,"      Professional, scientific, and technical services",298607.3
95000,Southeast,61,        Legal services,(NA)
95000,Southeast,62,        Computer systems design and related services,(NA)
95000,Southeast,63,"        Miscellaneous professional, scientific, and technical services",(NA)
95000,Southeast,64,      Management of companies and enterprises,89610.7
95000,Southeast,65,      Administrative and support and waste management and remediation services,139835.7
95000,Southeast,66,        Administrative and support services,(NA)
95000,Southeast,67,        Waste management and remediation services,(NA)
95000,Southeast,68,"    Educational services, health care, and social assistance",354156.1
95000,Southeast,69,      Educational services,37369.3
95000,Southeast,70,      Health care and social assistance,317127.3
95000,Southeast,71,        Ambulatory health care services,(NA)
95000,Southeast,72,        Hospitals,(NA)
95000,Southeast,73,        Nursing and residential care facilities,(NA)
95000,Southeast,74,        Social assistance,(NA)
95000,Southeast,75,"    Arts, entertainment, recreation, accommodation, and food services",161944.6
95000,Southeast,76,"      Arts, entertainment, and recreation",38475.1
95000,Southeast,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
95000,Southeast,78,"        Amusement, gambling, and recreation industries",(NA)
95000,Southeast,79,      Accommodation and food services,123484.1
95000,Southeast,80,        Accommodation,(NA)
95000,Southeast,81,        Food services and drinking places,(NA)
95000,Southeast,82,    Other services (except government and government enterprises),85224.3
95000,Southeast,83,  Government and government enterprises,496570.5
95000,Southeast,84,    Federal civilian,(NA)
95000,Southeast,85,    Military,(NA)
95000,Southeast,86,    State and local,(NA)
95000,Southeast,,Addenda:,
95000,Southeast,87,Natural resources and mining,86584
95000,Southeast,88,Trade,521696.7
95000,Southeast,89,Transportation and utilities,195512.4
95000,Southeast,91,Private goods-producing industries 2/,730117.2
95000,Southeast,92,Private services-providing industries 3/,2734679.3
96000,Southwest,1,All industry total,2409606.6
96000,Southwest,2,  Private industries,2164040.6
96000,Southwest,3,"    Agriculture, forestry, fishing and hunting",25056.3
96000,Southwest,4,      Farms,(NA)
96000,Southwest,5,"      Forestry, fishing, and related activities",(NA)
96000,Southwest,6,"    Mining, quarrying, and oil and gas extraction",337342.3
96000,Southwest,7,      Oil and gas extraction,(NA)
96000,Southwest,8,      Mining (except oil and gas),(NA)
